Joint_L0_deg,Joint_L1_deg,Joint_L2_U_deg,Joint_L3_U_deg,Joint_L2_R_deg,Joint_L2_L_deg,Joint_L3_R_deg,Joint_L3_L_deg,Joint_L4_R_deg,Joint_L4_L_deg,Joint_L5_R_deg,Joint_L5_L_deg,Joint_L6_R_deg,Joint_L6_L_deg,Joint_L7_R_deg,Joint_L7_L_deg,Joint_L8_R_deg,Joint_L8_L_deg
0.0004792938707396388,0.0,0.0,0.0,18.564090728759766,-18.564451217651367,90.0,-90.0,68.59969329833984,-68.6003646850586,85.50569915771484,-85.505126953125,92.8642807006836,-92.86593627929688,16.484609603881836,-16.477853775024414,13.387901306152344,13.387252807617188
0.0004824087955057621,0.0,0.0,0.0,18.77515983581543,-18.775501251220703,90.0,-90.0,67.95687866210938,-67.9575424194336,85.29414367675781,-85.29357147216797,92.98982238769531,-92.99147033691406,17.11960220336914,-17.11284065246582,13.344639778137207,13.344018936157227
0.0004790804232470691,0.0,0.0,0.0,18.974498748779297,-18.97483253479004,90.0,-90.0,67.36250305175781,-67.3631820678711,85.1039810180664,-85.10342407226562,93.13310241699219,-93.13478088378906,17.70427703857422,-17.697511672973633,13.303372383117676,13.30269718170166
0.000482202012790367,0.0,0.0,0.0,19.148855209350586,-19.149171829223633,90.0,-90.0,66.85252380371094,-66.85318756103516,84.94290924072266,-84.94236755371094,93.271240234375,-93.27290344238281,18.204397201538086,-18.197633743286133,13.266794204711914,13.266080856323242
0.00048281566705554724,0.0,0.0,0.0,19.2701358795166,-19.27043914794922,90.0,-90.0,66.50692749023438,-66.50758361816406,84.81900787353516,-84.81846618652344,93.34097290039062,-93.34261322021484,18.5452880859375,-18.538515090942383,13.24064826965332,13.239964485168457
0.00048476335359737277,0.0,0.0,0.0,19.354270935058594,-19.354604721069336,90.0,-90.0,66.26800537109375,-66.26866149902344,84.73941802978516,-84.73889923095703,93.40418243408203,-93.40581512451172,18.779573440551758,-18.77280044555664,13.222509384155273,13.221822738647461
0.00047069607535377145,0.0,0.0,0.0,19.386520385742188,-19.386804580688477,90.0,-90.0,66.17637634277344,-66.17704772949219,84.71141052246094,-84.71085357666016,93.43383026123047,-93.43547058105469,18.868879318237305,-18.86211395263672,13.215609550476074,13.21485424041748
0.00047069607535377145,0.0,0.0,0.0,19.386520385742188,-19.386804580688477,90.0,-90.0,66.17637634277344,-66.17704772949219,84.71141052246094,-84.71085357666016,93.43383026123047,-93.43547058105469,18.868879318237305,-18.86211395263672,13.215609550476074,13.21485424041748
0.0004936812911182642,0.0,0.0,0.0,19.426467895507812,-19.42679214477539,90.0,-90.0,66.14143371582031,-66.14210510253906,84.83087921142578,-84.83036804199219,93.43244171142578,-93.4341049194336,18.908220291137695,-18.901439666748047,13.365239143371582,13.364561080932617
0.00048088800394907594,0.0,0.0,0.0,19.471240997314453,-19.47153091430664,90.0,-90.0,66.11192321777344,-66.11259460449219,84.97538757324219,-84.97486877441406,93.41876220703125,-93.42045593261719,18.944259643554688,-18.93749237060547,13.547663688659668,13.546953201293945
0.00047932719462551177,0.0,0.0,0.0,19.52830696105957,-19.528614044189453,90.0,-90.0,66.08592987060547,-66.08659362792969,85.17155456542969,-85.17105102539062,93.38729858398438,-93.38899993896484,18.980226516723633,-18.973445892333984,13.796989440917969,13.796305656433105
0.00047258372069336474,0.0,0.0,0.0,19.597623825073242,-19.59792709350586,90.0,-90.0,66.06356811523438,-66.06426239013672,85.41546630859375,-85.41496276855469,93.33883666992188,-93.34058380126953,19.0157527923584,-19.008989334106445,14.109288215637207,14.108576774597168
0.00045952366781421006,0.0,0.0,0.0,19.67917823791504,-19.67947006225586,89.99725341796875,-89.99725341796875,66.044921875,-66.0456314086914,85.70311737060547,-85.70259857177734,93.27437591552734,-93.27613830566406,19.05042839050293,-19.043672561645508,14.480498313903809,14.47974681854248
0.0004681014106608927,0.0,0.0,0.0,19.7731990814209,-19.773488998413086,89.97420501708984,-89.97422790527344,66.02941131591797,-66.03013610839844,86.0303726196289,-86.02987670898438,93.19544982910156,-93.19725799560547,19.08446502685547,-19.07770538330078,14.906373977661133,14.90563678741455
0.0004750716907437891,0.0,0.0,0.0,19.88128089904785,-19.881542205810547,89.9493408203125,-89.9493637084961,66.01263427734375,-66.01335144042969,86.39318084716797,-86.39269256591797,93.10721588134766,-93.10905456542969,19.121578216552734,-19.11481475830078,15.382631301879883,15.38188648223877
0.00046289872261695564,0.0,0.0,0.0,20.003398895263672,-20.0036678314209,89.9232177734375,-89.92325592041016,65.99484252929688,-65.99560546875,86.78734588623047,-86.78685760498047,93.01034545898438,-93.01223754882812,19.161226272583008,-19.15449333190918,15.905220985412598,15.904443740844727
0.00046867504715919495,0.0,0.0,0.0,20.13958168029785,-20.13983154296875,89.89639282226562,-89.89642333984375,65.9764175415039,-65.9771728515625,87.20863342285156,-87.20816040039062,92.90560150146484,-92.90755462646484,19.20285415649414,-19.19609260559082,16.469911575317383,16.4691162109375
0.00047501164954155684,0.0,0.0,0.0,20.289770126342773,-20.290021896362305,89.86933135986328,-89.86940002441406,65.9576644897461,-65.95842742919922,87.65318298339844,-87.65274810791016,92.79375457763672,-92.7957534790039,19.245834350585938,-19.239089965820312,17.072772979736328,17.071992874145508
0.0004447160172276199,0.0,0.0,0.0,20.45386505126953,-20.454078674316406,89.84254455566406,-89.84261322021484,65.93883514404297,-65.93964385986328,88.11695098876953,-88.11649322509766,92.67550659179688,-92.67759704589844,19.289628982543945,-19.282880783081055,17.70976448059082,17.708881378173828
0.0004546544805634767,0.0,0.0,0.0,20.63163185119629,-20.63181495666504,89.8165283203125,-89.81657409667969,65.92024993896484,-65.9211196899414,88.59609985351562,-88.59562683105469,92.55170440673828,-92.55387878417969,19.33365821838379,-19.326913833618164,18.376750946044922,18.37580680847168
0.00044819782488048077,0.0,0.0,0.0,20.82274627685547,-20.82293701171875,89.7916259765625,-89.79170989990234,65.90223693847656,-65.90308380126953,89.08694458007812,-89.08650970458984,92.4231185913086,-92.42530822753906,19.3774356842041,-19.370708465576172,19.069766998291016,19.068870544433594
0.0004491583094932139,0.0,0.0,0.0,21.02682876586914,-21.0269832611084,89.7682876586914,-89.76836395263672,65.88494873046875,-65.8858413696289,89.5859375,-89.58551025390625,92.2904281616211,-92.29271697998047,19.420495986938477,-19.41377067565918,19.784902572631836,19.78392791748047
0.00044879812048748136,0.0,0.0,0.0,21.24325180053711,-21.243406295776367,89.74678802490234,-89.74688720703125,65.86872863769531,-65.86963653564453,90.08959197998047,-90.08919525146484,92.15454864501953,-92.15689849853516,19.46236801147461,-19.45565414428711,20.518007278442383,20.51702880859375
0.00043712544720619917,0.0,0.0,0.0,21.471389770507812,-21.471519470214844,89.72746276855469,-89.72756958007812,65.85367584228516,-65.8546142578125,90.59478759765625,-90.59439086914062,92.01615905761719,-92.01858520507812,19.50267791748047,-19.495988845825195,21.26524543762207,21.264232635498047
0.00042518595000728965,0.0,0.0,0.0,21.71038818359375,-21.71049690246582,89.71055603027344,-89.71066284179688,65.84001159667969,-65.84098052978516,91.09844970703125,-91.09805297851562,91.87606048583984,-91.8785629272461,19.541120529174805,-19.534440994262695,22.02272605895996,22.021690368652344
0.00042483911965973675,0.0,0.0,0.0,21.959245681762695,-21.959354400634766,89.69619750976562,-89.69631958007812,65.827880859375,-65.8288803100586,91.59766387939453,-91.59729766845703,91.73506927490234,-91.73762512207031,19.577335357666016,-19.57069206237793,22.786401748657227,22.785337448120117
0.0004267067415639758,0.0,0.0,0.0,22.216846466064453,-22.21693992614746,89.68456268310547,-89.68468475341797,65.81739807128906,-65.81840515136719,92.08979797363281,-92.08944702148438,91.59393310546875,-91.59656524658203,19.611141204833984,-19.604490280151367,23.552419662475586,23.551374435424805
0.0004048687987960875,0.0,0.0,0.0,22.481924057006836,-22.481990814208984,89.67569732666016,-89.67581176757812,65.80860900878906,-65.8096694946289,92.5723876953125,-92.57203674316406,91.45337677001953,-91.45608520507812,19.642324447631836,-19.635705947875977,24.31706428527832,24.3159236907959
0.00040217407513409853,0.0,0.0,0.0,22.753026962280273,-22.753087997436523,89.66962432861328,-89.66975402832031,65.80158233642578,-65.80266571044922,93.0430679321289,-93.04273986816406,91.31422424316406,-91.3169937133789,19.670751571655273,-19.664155960083008,25.076311111450195,25.075185775756836
0.0003868728526867926,0.0,0.0,0.0,23.02864646911621,-23.02867317199707,89.66629791259766,-89.66643524169922,65.79635620117188,-65.79743957519531,93.49972534179688,-93.4994125366211,91.17716979980469,-91.17999267578125,19.696348190307617,-19.689775466918945,25.82643699645996,25.825265884399414
0.00037537358002737164,0.0,0.0,0.0,23.306968688964844,-23.306995391845703,89.66564178466797,-89.66577911376953,65.7928466796875,-65.79396057128906,93.94044494628906,-93.94012451171875,91.04291534423828,-91.04580688476562,19.719104766845703,-19.71256446838379,26.56359100341797,26.562442779541016
0.00036886357702314854,0.0,0.0,0.0,23.586214065551758,-23.58620262145996,89.66748046875,-89.6676025390625,65.791015625,-65.79218292236328,94.36344909667969,-94.3631591796875,90.91217803955078,-90.9151840209961,19.73904037475586,-19.73247528076172,27.28412437438965,27.282888412475586
0.00035867164842784405,0.0,0.0,0.0,23.864377975463867,-23.864360809326172,89.67161560058594,-89.67176818847656,65.7907943725586,-65.7919692993164,94.76715850830078,-94.76689910888672,90.7856674194336,-90.78872680664062,19.756179809570312,-19.749658584594727,27.984254837036133,27.98300552368164
0.00036970400833524764,0.0,0.0,0.0,24.139385223388672,-24.13937759399414,89.6778335571289,-89.67797088623047,65.79202270507812,-65.79322814941406,95.15011596679688,-95.14986419677734,90.66403198242188,-90.6671142578125,19.770648956298828,-19.76417350769043,28.66022491455078,28.65898895263672
0.00035228169872425497,0.0,0.0,0.0,24.409027099609375,-24.408985137939453,89.68579864501953,-89.68595123291016,65.79459381103516,-65.7957992553711,95.510986328125,-95.51074981689453,90.54788970947266,-90.55105590820312,19.78263282775879,-19.776153564453125,29.30843162536621,29.30716323852539
0.00034433091059327126,0.0,0.0,0.0,24.671010971069336,-24.670957565307617,89.69525909423828,-89.6954116821289,65.79825592041016,-65.79951477050781,95.84858703613281,-95.84835815429688,90.4378662109375,-90.44109344482422,19.792278289794922,-19.785839080810547,29.92527961730957,29.92397117614746
0.0003354196669533849,0.0,0.0,0.0,24.9229793548584,-24.922948837280273,89.70586395263672,-89.70600891113281,65.80289459228516,-65.80412292480469,96.16188049316406,-96.16168212890625,90.3345718383789,-90.33780670166016,19.799848556518555,-19.793418884277344,30.507061004638672,30.505800247192383
0.00033096401602961123,0.0,0.0,0.0,25.16254425048828,-25.16242790222168,89.71720123291016,-89.71733856201172,65.80819702148438,-65.8094711303711,96.44985961914062,-96.44964599609375,90.23853302001953,-90.24185180664062,19.80551528930664,-19.799110412597656,31.050317764282227,31.048965454101562
0.00031899785972200334,0.0,0.0,0.0,25.387149810791016,-25.38700294494629,89.72888946533203,-89.72904205322266,65.81397247314453,-65.81527709960938,96.71159362792969,-96.71138763427734,90.15034484863281,-90.15373229980469,19.8095760345459,-19.80320167541504,31.551389694213867,31.550006866455078
0.00034022211912088096,0.0,0.0,0.0,25.594348907470703,-25.594255447387695,89.74056243896484,-89.74070739746094,65.8199691772461,-65.82127380371094,96.94623565673828,-96.9460678100586,90.0705337524414,-90.07391357421875,19.812286376953125,-19.805936813354492,32.006736755371094,32.005428314208984
0.0003206253459211439,0.0,0.0,0.0,25.781633377075195,-25.781505584716797,89.7518310546875,-89.7519760131836,65.82591247558594,-65.82723236083984,97.15291595458984,-97.15276336669922,89.99961853027344,-90.0030517578125,19.813936233520508,-19.807601928710938,32.4129524230957,32.41157531738281
0.00032398043549619615,0.0,0.0,0.0,25.946500778198242,-25.946352005004883,89.76225280761719,-89.76240539550781,65.83155059814453,-65.83287048339844,97.33074188232422,-97.33059692382812,89.9381103515625,-89.94158935546875,19.81475830078125,-19.80842399597168,32.76641082763672,32.76504898071289
0.0003000547585543245,0.0,0.0,0.0,26.086530685424805,-26.086368560791016,89.77151489257812,-89.77165985107422,65.83660888671875,-65.83795928955078,97.47882080078125,-97.4786605834961,89.88655090332031,-89.89006805419922,19.81500816345215,-19.808700561523438,33.06365966796875,33.06224822998047
0.00030918611446395516,0.0,0.0,0.0,26.19927215576172,-26.199125289916992,89.77919006347656,-89.77932739257812,65.84089660644531,-65.8422622680664,97.59616088867188,-97.59600830078125,89.84549713134766,-89.84901428222656,19.814897537231445,-19.808612823486328,33.30109405517578,33.29966735839844
0.00030918611446395516,0.0,0.0,0.0,26.19927215576172,-26.199125289916992,89.77919006347656,-89.77932739257812,65.84089660644531,-65.8422622680664,97.59616088867188,-97.59600830078125,89.84549713134766,-89.84901428222656,19.814897537231445,-19.808612823486328,33.30109405517578,33.29966735839844
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
0.0003031363303307444,0.0,0.0,0.0,26.333404541015625,-26.333251953125,89.78854370117188,-89.78868865966797,65.84615325927734,-65.84751892089844,97.73428344726562,-97.73413848876953,89.79695892333984,-89.8005142211914,19.814544677734375,-19.808265686035156,33.58204650878906,33.580631256103516
